Daily data for a single station.
StationID:,725370-94847
StationName:,"DETROIT METRO WAYNE COUNT"
Lat&Long:,42.231,-83.330
Elevation:,-999.900
Starts(YMD):,2014-01-01
Ends(YMD):,2024-05-20
Date,AirTempMax,AirTempMin,Precipitation,AirTemp,Dewpoint,Windspeed,CloudCover
YYYY-MM-DD,Celsius,Celsius,Millimeters,Celsius,Celsius,MetersPerSecond,Percent
2014-07-28,#N/A,#N/A,#N/A,17.2,11.9,5.14,92.5
2014-07-29,#N/A,#N/A,#N/A,16.9,11.2,3.25,86.9
2014-07-30,#N/A,#N/A,#N/A,18.6,13.9,2.33,94.9
2014-07-31,#N/A,#N/A,#N/A,20.2,13.4,3.46,81.7
2014-08-01,#N/A,#N/A,#N/A,22.0,15.8,2.00,78.1
2014-08-02,#N/A,#N/A,#N/A,20.4,16.4,1.29,94.4
2014-08-03,#N/A,#N/A,#N/A,22.1,16.2,1.25,48.8
2014-08-04,#N/A,#N/A,#N/A,22.7,17.2,1.70,87.9
2014-08-05,#N/A,#N/A,#N/A,20.6,17.6,1.75,99.2
2014-08-06,#N/A,#N/A,#N/A,20.5,13.7,1.95,79.6
2014-08-07,#N/A,#N/A,#N/A,21.8,13.0,1.35,61.7
2014-08-08,#N/A,#N/A,#N/A,21.1,14.0,2.24,75.3
2014-08-09,#N/A,#N/A,#N/A,21.2,14.0,3.05,40.2
2014-08-10,#N/A,#N/A,#N/A,23.0,16.8,2.70,74.6
2014-08-11,#N/A,#N/A,#N/A,20.9,19.0,2.90,99.6
2014-08-12,#N/A,#N/A,#N/A,19.6,16.9,3.86,98.4
2014-08-13,#N/A,#N/A,#N/A,19.5,11.2,4.81,49.4
2014-08-14,#N/A,#N/A,#N/A,16.8,7.8,4.37,40.6
2014-08-15,#N/A,#N/A,#N/A,17.3,8.7,3.05,54.2
2014-08-16,#N/A,#N/A,#N/A,20.8,13.5,4.62,74.6
2014-08-17,#N/A,#N/A,#N/A,20.5,17.1,1.77,92.4
2014-08-18,#N/A,#N/A,#N/A,21.1,16.0,2.22,89.2
2014-08-19,#N/A,#N/A,#N/A,22.3,18.4,2.78,97.4
2014-08-20,#N/A,#N/A,#N/A,23.0,18.4,2.97,82.1
2014-08-21,#N/A,#N/A,#N/A,23.3,19.5,1.58,96.5
2014-08-22,#N/A,#N/A,#N/A,24.3,19.7,1.52,94.6
2014-08-23,#N/A,#N/A,#N/A,22.2,17.8,2.33,86.2
2014-08-24,#N/A,#N/A,#N/A,22.4,18.5,3.00,84.3
2014-08-25,#N/A,#N/A,#N/A,24.3,20.0,1.92,83.3
2014-08-26,#N/A,#N/A,#N/A,24.3,20.8,3.45,88.8
2014-08-27,#N/A,#N/A,#N/A,21.6,16.4,2.91,95.0
2014-08-28,#N/A,#N/A,#N/A,19.2,11.9,2.03,72.6
2014-08-29,#N/A,#N/A,#N/A,20.1,13.8,2.87,92.1
2014-08-30,#N/A,#N/A,#N/A,25.2,19.0,6.12,96.2
2014-08-31,#N/A,#N/A,#N/A,24.1,20.1,3.38,89.4
2014-09-01,#N/A,#N/A,#N/A,24.0,21.0,4.12,78.8
2014-09-02,#N/A,#N/A,#N/A,21.7,18.2,3.27,80.0
2014-09-03,#N/A,#N/A,#N/A,22.1,16.4,1.91,43.1
2014-09-04,#N/A,#N/A,#N/A,23.3,18.5,4.15,64.7
2014-09-05,#N/A,#N/A,#N/A,25.7,20.8,5.30,79.6
2014-09-06,#N/A,#N/A,#N/A,19.7,14.2,3.24,80.5
2014-09-07,#N/A,#N/A,#N/A,18.2,11.0,1.04,11.5
2014-09-08,#N/A,#N/A,#N/A,19.5,12.4,2.03,43.5
2014-09-09,#N/A,#N/A,#N/A,20.7,15.4,1.79,95.8
2014-09-10,#N/A,#N/A,#N/A,21.9,19.7,4.52,99.8
2014-09-11,#N/A,#N/A,#N/A,14.1,10.0,4.91,99.9
2014-09-12,#N/A,#N/A,#N/A,13.7,8.7,2.54,96.1
2014-09-13,#N/A,#N/A,#N/A,11.7,7.3,3.40,76.1
2014-09-14,#N/A,#N/A,#N/A,12.1,5.6,1.20,55.2
2014-09-15,#N/A,#N/A,#N/A,12.4,9.3,1.98,88.3
2014-09-16,#N/A,#N/A,#N/A,14.0,7.9,2.18,54.0
2014-09-17,#N/A,#N/A,#N/A,13.6,6.6,1.44,39.6
2014-09-18,#N/A,#N/A,#N/A,14.3,9.1,2.37,58.8
2014-09-19,#N/A,#N/A,#N/A,12.7,7.0,1.46,67.9
2014-09-20,#N/A,#N/A,#N/A,18.0,13.7,5.39,85.2
2014-09-21,#N/A,#N/A,#N/A,16.2,12.6,6.84,95.3
2014-09-22,#N/A,#N/A,#N/A,11.9,4.9,3.60,67.3
2014-09-23,#N/A,#N/A,#N/A,14.4,8.8,1.09,11.5
2014-09-24,#N/A,#N/A,#N/A,16.7,10.6,1.59,26.0
2014-09-25,#N/A,#N/A,#N/A,17.2,11.9,1.60,60.6
2014-09-26,#N/A,#N/A,#N/A,16.8,12.8,1.18,40.6
2014-09-27,#N/A,#N/A,#N/A,18.2,12.8,1.82,41.5
2014-09-28,#N/A,#N/A,#N/A,18.8,12.9,1.05,87.5
2014-09-29,#N/A,#N/A,#N/A,19.0,13.3,1.40,55.2
2014-09-30,#N/A,#N/A,#N/A,13.3,10.4,3.43,99.5
2014-10-01,#N/A,#N/A,#N/A,15.1,11.2,0.87,85.2
2014-10-02,#N/A,#N/A,#N/A,17.2,14.2,1.75,98.2
2014-10-03,#N/A,#N/A,#N/A,17.2,13.1,6.24,99.2
2014-10-04,#N/A,#N/A,#N/A,7.2,2.7,6.81,96.5
2014-10-05,#N/A,#N/A,#N/A,8.9,2.5,5.78,97.2
2014-10-06,#N/A,#N/A,#N/A,10.8,7.2,3.89,87.5
2014-10-07,#N/A,#N/A,#N/A,10.5,8.5,3.39,85.0
2014-10-08,#N/A,#N/A,#N/A,11.6,3.4,5.56,62.9
2014-10-09,#N/A,#N/A,#N/A,9.8,2.2,2.42,61.9
2014-10-10,#N/A,#N/A,#N/A,9.0,2.7,2.05,80.8
2014-10-11,#N/A,#N/A,#N/A,8.6,1.2,1.85,35.2
2014-10-12,#N/A,#N/A,#N/A,9.6,3.5,2.31,47.1
2014-10-13,#N/A,#N/A,#N/A,17.1,14.9,3.22,98.2
2014-10-14,#N/A,#N/A,#N/A,18.2,14.8,4.50,100.0
2014-10-15,#N/A,#N/A,#N/A,14.9,12.2,2.13,97.9
2014-10-16,#N/A,#N/A,#N/A,14.4,11.5,2.66,97.1
2014-10-17,#N/A,#N/A,#N/A,13.7,10.0,6.00,99.4
2014-10-18,#N/A,#N/A,#N/A,7.9,3.6,5.12,98.4
2014-10-19,#N/A,#N/A,#N/A,6.4,-0.3,3.14,73.5
2014-10-20,#N/A,#N/A,#N/A,11.0,7.3,4.03,99.4
2014-10-21,#N/A,#N/A,#N/A,8.3,4.4,5.13,100.0
2014-10-22,#N/A,#N/A,#N/A,8.9,3.9,3.57,69.0
2014-10-23,#N/A,#N/A,#N/A,8.1,3.4,1.07,46.2
2014-10-24,#N/A,#N/A,#N/A,9.8,5.0,2.38,91.7
2014-10-25,#N/A,#N/A,#N/A,13.2,5.4,5.50,46.0
2014-10-26,#N/A,#N/A,#N/A,10.6,-0.1,3.36,7.3
2014-10-27,#N/A,#N/A,#N/A,13.4,6.6,2.43,74.2
2014-10-28,#N/A,#N/A,#N/A,15.6,9.8,5.93,84.2
2014-10-29,#N/A,#N/A,#N/A,7.9,2.7,4.30,85.8
2014-10-30,#N/A,#N/A,#N/A,7.0,1.7,2.47,86.2
2014-10-31,#N/A,#N/A,#N/A,5.1,2.1,5.78,100.0
2014-11-01,#N/A,#N/A,#N/A,2.1,-4.7,6.38,67.7
2014-11-02,#N/A,#N/A,#N/A,2.0,-5.6,3.05,34.8
2014-11-03,#N/A,#N/A,#N/A,9.2,-1.9,4.72,98.5
2014-11-04,#N/A,#N/A,#N/A,11.1,4.1,7.25,99.6
2014-11-05,#N/A,#N/A,#N/A,8.3,1.7,4.33,75.4
2014-11-06,#N/A,#N/A,#N/A,7.4,4.5,3.03,100.0
2014-11-07,#N/A,#N/A,#N/A,3.6,-3.9,3.83,96.9
2014-11-08,#N/A,#N/A,#N/A,4.7,0.6,4.96,99.8
2014-11-09,#N/A,#N/A,#N/A,4.2,-1.1,4.15,97.5
2014-11-10,#N/A,#N/A,#N/A,9.1,1.3,3.10,94.2
2014-11-11,#N/A,#N/A,#N/A,10.2,3.8,6.54,76.5
2014-11-12,#N/A,#N/A,#N/A,1.3,-5.3,5.41,99.6
2014-11-13,#N/A,#N/A,#N/A,-1.0,-5.9,3.84,83.0
2014-11-14,#N/A,#N/A,#N/A,-2.0,-6.1,3.88,60.6
2014-11-15,#N/A,#N/A,#N/A,-2.0,-7.1,3.43,92.9
2014-11-16,#N/A,#N/A,#N/A,-0.7,-4.9,3.63,100.0
2014-11-17,#N/A,#N/A,#N/A,-3.3,-6.7,5.51,94.2
2014-11-18,#N/A,#N/A,#N/A,-9.0,-14.6,8.83,48.6
2014-11-19,#N/A,#N/A,#N/A,-5.5,-9.1,6.58,89.4
2014-11-20,#N/A,#N/A,#N/A,-4.7,-10.0,7.09,91.7
2014-11-21,#N/A,#N/A,#N/A,-6.7,-11.9,3.58,37.3
2014-11-22,#N/A,#N/A,#N/A,2.4,-0.7,4.86,91.5
2014-11-23,#N/A,#N/A,#N/A,9.1,6.5,4.35,97.3
2014-11-24,#N/A,#N/A,#N/A,8.7,5.5,11.44,99.1
2014-11-25,#N/A,#N/A,#N/A,-0.1,-4.8,6.58,100.0
